dataset	primary	processed	tier	status	nevents	nfiles	size_TB	created
/TprimeBToTH_LH_M1400_decay10pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1400_decay10pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1400_decay10pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1400_decay10pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1400_decay10pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1400_decay10pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1400_decay20pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1400_decay20pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1400_decay20pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1400_decay20pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1400_decay20pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1400_decay20pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1400_decay30pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1400_decay30pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1400_decay30pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1400_decay30pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1400_decay30pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1400_decay30pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1400_decay5pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1400_decay5pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1400_decay5pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1400_decay5pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1400_decay5pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1400_decay5pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1600_decay10pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1600_decay10pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1600_decay10pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1600_decay10pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1600_decay10pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1600_decay10pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1600_decay20pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1600_decay20pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1600_decay20pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1600_decay20pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1600_decay20pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1600_decay20pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1600_decay30pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1600_decay30pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1600_decay30pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1600_decay30pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1600_decay30pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1600_decay30pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1600_decay5pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1600_decay5pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1600_decay5pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1600_decay5pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1600_decay5pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1600_decay5pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1800_decay10pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1800_decay10pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1800_decay10pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1800_decay10pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1800_decay10pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1800_decay10pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1800_decay20pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1800_decay20pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1800_decay20pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1800_decay20pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1800_decay20pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1800_decay20pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1800_decay30pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1800_decay30pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1800_decay30pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1800_decay30pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1800_decay30pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1800_decay30pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1800_decay5pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1800_decay5pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1800_decay5pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1800_decay5pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M1800_decay5pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M1800_decay5pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2000_decay10pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2000_decay10pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2000_decay10pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2000_decay10pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2000_decay10pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2000_decay10pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2000_decay20pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2000_decay20pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2000_decay20pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2000_decay20pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2000_decay20pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2000_decay20pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2000_decay30pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2000_decay30pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2000_decay30pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2000_decay30pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2000_decay30pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2000_decay30pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2000_decay5pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2000_decay5pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2000_decay5pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2000_decay5pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2000_decay5pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2000_decay5pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2200_decay10pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2200_decay10pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2200_decay10pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2200_decay10pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2200_decay10pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2200_decay10pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2200_decay20pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2200_decay20pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2200_decay20pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2200_decay20pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2200_decay20pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2200_decay20pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2200_decay30pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2200_decay30pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2200_decay30pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2200_decay30pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2200_decay30pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2200_decay30pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2200_decay5pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2200_decay5pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2200_decay5pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2200_decay5pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2200_decay5pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2200_decay5pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2400_decay10pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2400_decay10pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2400_decay10pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2400_decay10pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2400_decay10pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2400_decay10pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2400_decay20pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2400_decay20pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2400_decay20pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2400_decay20pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2400_decay20pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2400_decay20pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2400_decay30pct_int_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2400_decay30pct_int_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2400_decay30pct_sch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2400_decay30pct_sch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/TprimeBToTH_LH_M2400_decay30pct_tch_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TprimeBToTH_LH_M2400_decay30pct_tch_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
